886283491638;22394045725
886164370111;22394027230
886218556318;22394015354
886093095357;22394061049
886677583622;22394014870
886641875659;22394030390
886606929630;22394035509
886691440010;22394091772
886694272595;22394019730
886717516509;22394054034
886461050794;22394034999
886594007777;22394088155
886543257834;22394099139
886231229817;22394089371
886203292427;22394007360
886294631690;22394028203
886813770464;22394062388
886203061953;22394016209
886147314416;22394061110
886012255892;22394024150
886634164806;22394086754
886715742836;22394093685
886516861853;22394080195
886625835453;22394051520
886614873771;22394027839
886353739369;22394057441
886030119642;22394044648
886879719544;22394042107
886812346296;22394001449
886669023921;22394047963
886067261963;22394035984
886815805742;22394062155
886593186713;22394045712
886869552369;22394016405
886905164333;22394023852
886060408699;22394020518
886187657613;22394041821
886187909647;22394070928
886334972261;22394038809
886692720379;22394077482
886595406440;22394087436
886287632336;22394070547
886497221647;22394054074
886274175918;22394016233
886067822490;22394001530
886585319986;22394082231
886250388611;22394047987
886569036750;22394092888
886296632594;22394052798
886571121060;22394050683
886350618425;22394010657
886786899832;22394011938
886428548584;22394069260
886857988421;22394018730
886965912135;22394082058
886229381656;22394099119
886936399106;22394045719
886697129036;22394090645
886384883348;22394066875
886834671741;22394099311
886020198038;22394019736
886143918253;22394037651
886814924203;22394037816
886253369921;22394025307
886360496043;22394071905
886908525831;22394099052
886358630299;22394045459
886823093081;22394067100
886987763307;22394082348
886818051493;22394021937
886393801810;22394035608
886087711683;22394092510
886826567238;22394059027
886396285876;22394021049
886219401068;22394027826
886851242903;22394042908
886726064377;22394083858
886184502375;22394016407
886679534636;22394053759
886893188047;22394076502
886195245876;22394041038
886481291867;22394073800
886582883086;22394084417
886586719864;22394079184
886305742708;22394015024
886408153611;22394022206
886406409523;22394050035
886968872203;22394075237
886419407246;22394035163
886111015543;22394006800
886581984434;22394002332
886394578221;22394094912
886525660591;22394054488
886753974724;22394094073
886293026714;22394033389
886042491429;22394034624
886813302681;22394023615
886916583827;22394094341
886733247015;22394053241
886711209214;22394008227
886856010571;22394006467
886798172766;22394060778
886508110415;22394050712
886902724736;22394022937
886094976940;22394058297
886025303903;22394003284
886161975216;22394088382
886850232755;22394091485
886700793353;22394040869
886469793471;22394001508
886326668777;22394055394
886965554820;22394063966
886924944395;22394070632
886444939068;22394036013
886326542518;22394060171
886477266989;22394011689
886743984916;22394036773
886949609510;22394050905
886962999973;22394003038
886694594514;22394091696
886163553900;22394068084
886204401068;22394047291
886447175340;22394022131
886193500997;22394096715
886820836791;22394060739
886109552839;22394041954
886748836288;22394014921
886134566076;22394018184
886720100267;22394003482
886496232859;22394038196
886750127681;22394095128
886745395474;22394052091
886872651276;22394064193
886494812974;22394024939
